	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)
VARIABLES	sad_4scale	sad_4scale	sad_4scale	sad_4scale	sad_4scale	sad_4scale	Dsad_4scale	Dsad_4scale	Dsad_4scale
									
edu_junior	-0.119	-0.129	-0.129	-0.191	-0.210*	-0.208*			
	(0.0829)	(0.0820)	(0.0817)	(0.118)	(0.117)	(0.117)			
edu_senior	-0.124	-0.137	-0.140*	-0.143	-0.161	-0.163			
	(0.0849)	(0.0845)	(0.0844)	(0.120)	(0.120)	(0.119)			
edu_techhighcollege	-0.157*	-0.147*	-0.153*	-0.222*	-0.199*	-0.207*			
	(0.0823)	(0.0833)	(0.0832)	(0.115)	(0.117)	(0.116)			
edu_univabove	-0.196**	-0.153	-0.162*	-0.322**	-0.260*	-0.272**			
	(0.0942)	(0.0970)	(0.0970)	(0.131)	(0.135)	(0.135)			
age	0.0929	0.383***	0.375***	0.158	0.483**	0.464**			
	(0.128)	(0.145)	(0.145)	(0.181)	(0.208)	(0.207)			
agesquared	-0.0233	-0.0561***	-0.0558***	-0.0376	-0.0735***	-0.0721***			
	(0.0173)	(0.0186)	(0.0186)	(0.0242)	(0.0264)	(0.0263)			
male	-0.151***	-0.139***	-0.137***	-0.175***	-0.163***	-0.159***			
	(0.0375)	(0.0377)	(0.0376)	(0.0537)	(0.0547)	(0.0546)			
birth_rate	-0.00797	0.00374	0.00380	0.0257	0.0399	0.0389			
	(0.0283)	(0.0277)	(0.0276)	(0.0391)	(0.0378)	(0.0379)			
VeryEarly_disease_d	0.181	0.129	0.128	0.0276	0.0130	0.0131			
	(0.149)	(0.143)	(0.143)	(0.227)	(0.222)	(0.222)			
income		-0.0487*	-0.0423		-0.0576	-0.0486			
		(0.0273)	(0.0280)		(0.0409)	(0.0419)			
married		-0.251***	-0.250***		-0.281***	-0.276***			
		(0.0478)	(0.0478)		(0.0727)	(0.0725)			
health		-0.130***	-0.130***		-0.122***	-0.121***			
		(0.0235)	(0.0235)		(0.0325)	(0.0325)			
work_over_40h			-0.0447			-0.0717			
			(0.0354)			(0.0503)			
d_Chengdu	-0.0301	0.0205	0.0186	-0.0963	-0.0550	-0.0568			
	(0.0570)	(0.0568)	(0.0568)	(0.0838)	(0.0823)	(0.0819)			
d_Chongqing	0.00237	0.00518	0.00630	0.0207	0.0124	0.0126			
	(0.0662)	(0.0647)	(0.0647)	(0.0988)	(0.0967)	(0.0966)			
d_Haerbin	-0.0836	-0.0447	-0.0442	-0.182**	-0.133	-0.131			
	(0.0594)	(0.0578)	(0.0578)	(0.0848)	(0.0831)	(0.0828)			
d_Hefei	-0.0658	-0.000304	-0.000527	-0.0634	0.00832	0.000579			
	(0.0540)	(0.0531)	(0.0530)	(0.0805)	(0.0789)	(0.0786)			
Dedu_junior							-0.285	-0.323	-0.333
							(0.230)	(0.233)	(0.233)
Dedu_senior							-0.298	-0.341	-0.350
							(0.235)	(0.238)	(0.237)
Dedu_techhighcollege							-0.391*	-0.423*	-0.427*
							(0.227)	(0.233)	(0.232)
Dedu_univabove							-0.508**	-0.561**	-0.573**
							(0.255)	(0.259)	(0.259)
Dbirth_rate							0.0595	0.0444	0.0446
							(0.0720)	(0.0713)	(0.0707)
DVeryEarly_disease_d							0.117	0.140	0.130
							(0.227)	(0.229)	(0.227)
Dincome								0.00113	-0.00656
								(0.0576)	(0.0586)
Dmarried								-0.203**	-0.211**
								(0.0888)	(0.0890)
Dhealth								-0.0718	-0.0727
								(0.0446)	(0.0445)
Dwork_over_40h									0.0645
									(0.0706)
Constant	2.505***	2.838***	2.836***	2.473***	2.770***	2.780***			
	(0.246)	(0.311)	(0.311)	(0.348)	(0.457)	(0.454)			
									
Observations	2,635	2,635	2,635	1,320	1,320	1,320	660	660	660
R-squared	0.018	0.049	0.049	0.038	0.068	0.070	0.008	0.021	0.022
Robust standard errors in parentheses									
*** p<0.01, ** p<0.05, * p<0.1									
